Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20201SW74,sw,Keith Mc Mahon,false,b,6,true,31-05-2020,true,,,,,,,,0,,26-05-2020,56,,,,6,4,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201SW75,sw,Keith Mc Mahon,false,b,6,true,04-06-2020,,,17-04-2020,17,0,7,1.00,true,0,09-05-2020,09-05-2020,39,13,3.20,3,10,10,10,53,15,10,0,10,11.44,10,2,avl3046,avl3047,"avl3046, avl3047",,,,0,"female unringed, not hatched, nothing on fp",,,,,,,,,
20201SW76,sw,Keith Mc Mahon,false,g,6,true,04-06-2020,,,16-04-2020,16,0,3,1.00,true,0,06-05-2020,06-05-2020,36,13,5.00,3,8,8,8,50,15,8,0,8,19.09,8,3,tr43321,tr43320,"tr43320, 0110177d1a, tr43321",,,,0,not hatched,,,,,,,,,
20201SW77,sw,Sam Crofts,false,b,6,true,04-05-2020,,true,14-04-2020,14,0,3,1.00,true,0,05-05-2020,,,,3.40,3,9,,0,,,,0,0,,0,0,,,,,,,0,weasel,,,,,,,,,
20201SW78,sw,Keith Mc Mahon,false,b,6,true,04-06-2020,,,03-05-2020,33,0,7,1.00,true,0,22-05-2020,21-05-2020,51,12,3.60,3,7,6,0,,,,4,0,,0,2,avl6529,avl6530,"avl6529, avl6530",,,,0,,,,,,,,,,
20201SW79,sw,Keith Mc Mahon,false,,6,true,26-05-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201SW8,sw,Charlotte Regan,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201SW80,sw,Keith Mc Mahon,false,b,6,true,06-05-2020,,true,16-04-2020,16,0,3,1.00,true,0,08-05-2020,,,,3.30,3,10,,0,,,,0,0,,0,0,,,,,,,0,weasel,,,,,,,,,
20201SW80A,sw,Keith Mc Mahon,false,b,6,true,28-05-2020,,,28-04-2020,28,0,4,1.00,true,0,19-05-2020,18-05-2020,48,11,3.70,3,10,6,0,,,,6,0,,0,0,,,,,,,0,cold,,,,,,,,,
20201SW81,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,beech branch came down onto box,,,,,,,,,
20201SW82,sw,Keith Mc Mahon,false,g,6,true,04-06-2020,,,20-04-2020,20,0,7,1.00,true,0,10-05-2020,09-05-2020,39,12,5.40,3,8,8,8,53,15,8,0,8,17.89,8,1,,tw77050,tw77050,,,,0,"female unringed, nothing on fp, no birds caught",,,,,,,,,
20201SW83,sw,Keith Mc Mahon,false,b,6,true,26-05-2020,,,20-04-2020,20,0,4,0.33,true,0,09-05-2020,12-05-2020,42,16,3.30,3,7,2,0,,,,1,0,,0,2,,z101401,z101401,,,,0,"possibly a wren, box moved to hornbeam at start of breeding season, young cold did not faceplate, yd looked about 11-12",,,,,,,,,
20201SW84,sw,Keith Mc Mahon,false,b,6,true,04-06-2020,,,24-04-2020,24,0,4,1.00,true,0,14-05-2020,13-05-2020,43,12,3.40,3,8,7,4,57,15,4,0,4,10.25,4,1,,avl3273,avl3273,,,,0,"faceplate was off, female unringed, nothing on fp",,,,,,,,,
20201SW84A,sw,Keith Mc Mahon,false,b,6,true,26-05-2020,,,12-04-2020,12,0,6,1.00,true,0,30-04-2020,03-05-2020,33,16,3.10,3,6,5,5,47,15,5,0,5,11.00,5,2,avl3017,z100952,"z100952, 0110179eb7, avl3017",,,,0,"fon, not hatched, female off eggs on visit, not hatched female off nest still warm, not hatched fon, female, on nest so no young counted",,,,,,,,,
20201SW85,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201SW86,sw,Keith Mc Mahon,false,g,6,true,26-05-2020,,,18-04-2020,18,0,4,1.33,true,0,09-05-2020,07-05-2020,37,11,4.90,3,9,7,7,51,15,7,0,7,18.20,7,3,vz30538,tr43323,"0110176a6c, 0700edc50d",,,,0,"shiny but cold, fon no young count",,,,,,,,,
20201SW87,sw,Keith Mc Mahon,false,b,6,true,04-06-2020,,,15-04-2020,15,0,3,1.00,true,0,07-05-2020,07-05-2020,37,13,3.00,3,10,10,10,51,15,10,0,10,11.26,10,1,,avl3036,avl3036,,,,0,"not hatched, nothing on fp",,,,,,,,,
20201SW88,sw,Keith Mc Mahon,false,b,6,true,04-06-2020,,,17-04-2020,17,0,4,1.00,true,0,09-05-2020,08-05-2020,38,12,3.40,3,10,9,8,52,15,8,0,8,11.04,8,2,avl3038,and7465,"avl3038, and7465",,,,0,"female unringed, not hatched, not hatched, not hatched, not hatched, nothing on fp",,,,,,,,,
20201SW89,sw,Keith Mc Mahon,false,b,6,true,31-05-2020,,,29-04-2020,29,0,6,,true,0,18-05-2020,17-05-2020,47,12,3.40,3,7,5,0,,,,4,0,,0,1,,avl3422,avl3422,,,,0,"female unringed, nothing on fp",,,,,,,,,
20201SW9,sw,Charlotte Regan,false,g,6,true,11-06-2020,,,22-04-2020,22,0,6,1.00,true,0,11-05-2020,10-05-2020,40,12,4.70,3,7,7,7,54,15,7,0,7,16.49,7,2,tl38496,ty68555,"01101779cb, ty68555",,,,0,catching,,,,,,,,,
20201SW90,sw,Keith Mc Mahon,false,b,6,true,24-05-2020,,,30-04-2020,30,0,6,1.00,true,0,20-05-2020,19-05-2020,49,12,3.50,3,8,3,0,,,,3,0,,0,0,,,,,,,0,"possibly wren, cold, chicks 2-3 days old",,,,,,,,,
20201W1,w,Sam Crofts,false,b,6,true,01-06-2020,,,14-04-2020,14,0,7,,true,0,06-05-2020,06-05-2020,36,13,4.40,4,10,10,10,50,15,10,0,10,12.15,10,3,avl3558,afh3539,"01103f4b9e, 01103fa87b",,,,0,female unringed,,,,,,,,,
20201W10,w,Sam Crofts,false,b,6,true,12-06-2020,,,17-04-2020,17,4,4,0.00,true,0,07-05-2020,12-05-2020,42,18,4.50,4,8,7,7,56,15,7,0,7,10.57,7,2,avl7607,avl7608,"01103fb03e, 01103fae1c",,,,0,"egg was burried deep, new nest built on top?, eggs are cold, No PIT detected",,,,,,,,,
20201W100,w,Sam Crofts,false,g,6,true,01-06-2020,,,15-04-2020,15,0,4,0.67,true,0,06-05-2020,07-05-2020,37,14,4.60,3,9,9,9,51,15,9,0,9,17.57,9,3,tl38410,vz33930,"011017699a, 01101772c3",,,,0,"greti male may not be tagged, female ringed",,,,,,,,,
20201W101,w,Sam Crofts,false,b,6,true,01-06-2020,,,17-04-2020,17,0,7,1.00,true,0,10-05-2020,10-05-2020,40,13,5.40,4,11,10,10,54,15,10,0,10,11.09,10,2,s883122,afh3718,"01103f433f, 01103f5ce4",,,,0,eggs are cold,,,,,,,,,
20201W102,w,Sam Crofts,false,b,6,true,01-06-2020,,,17-04-2020,17,0,7,1.00,true,0,06-05-2020,06-05-2020,36,12,5.40,4,8,8,8,50,15,8,0,8,11.09,8,2,afh5092,avl3523,"01103f9ec5, 011016ceef",,,,0,no PIT detected,,,,,,,,,
20201W103,w,Sam Crofts,false,g,6,true,12-06-2020,,,25-04-2020,25,0,4,,true,0,13-05-2020,13-05-2020,43,13,5.00,3,6,5,4,57,15,4,3,1,13.48,4,1,,tw41888,01101790fa,,"ty68243, ty68244, ty68245",,0,"female ringed, No PIT detected",,,,,,,,,
20201W103A,w,Sam Crofts,false,g,6,true,01-06-2020,,true,21-04-2020,21,0,3,1.00,true,0,11-05-2020,,,,4.50,3,8,,0,,,,0,0,,0,0,,,,,,,0,eggs are cold,,,,,,,,,
20201W104,w,Sam Crofts,false,b,6,true,01-06-2020,,true,23-04-2020,23,0,4,,,0,,,,,4.50,4,7,,0,,,,0,0,,0,0,,,,,,,0,"eggs are cold, eggs now gone probably weasel",,,,,,,,,
20201W105,w,Sam Crofts,false,g,6,true,01-06-2020,,,17-04-2020,17,0,7,,true,0,05-05-2020,07-05-2020,37,15,6.20,4,6,5,4,51,15,4,0,4,19.70,4,3,vs83940,ty68014,"0700edf40a, 0110176db4",,,,0,"female unringed, one bird escaped",,,,,,,,,
20201W11,w,Sam Crofts,false,b,6,true,01-06-2020,,,08-05-2020,38,4,10,,true,0,27-05-2020,23-05-2020,53,9,,,7,7,0,,,,0,0,,0,0,,,,,,,0,"No PIT detected, walking past box and faceplate had fallen to the floor, faceplate catch was old and broken new box required.",,,,,,,,,
20201W12,w,Sam Crofts,false,g,6,true,01-06-2020,,,17-04-2020,17,0,7,1.00,true,0,07-05-2020,07-05-2020,37,13,6.70,4,8,8,8,51,15,8,0,8,18.75,8,2,,,"01101773d1, 0110177ea1",,,,0,eggs are cold,,,,,,,,,
20201W13,w,Sam Crofts,false,b,6,true,01-06-2020,,,15-04-2020,15,0,7,,true,0,06-05-2020,06-05-2020,36,13,4.40,4,9,9,9,50,15,9,3,6,11.72,9,2,abj6366,afh3318,"01103fc22d, 01103f775a",,"avl3940, avl3935, avl3938",,0,early incubation eggs warmish,,,,,,,,,
20201W14,w,Sam Crofts,false,b,6,true,04-06-2020,,,16-04-2020,16,0,7,,true,0,07-05-2020,07-05-2020,37,13,3.80,4,9,8,8,51,15,8,0,8,10.49,8,3,afh5184,avl3613,"0110174f25, 011016f428",,,,0,,,,,,,,,,
20201W15,w,Sam Crofts,false,b,6,true,04-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201W16,w,Sam Crofts,false,b,6,true,04-06-2020,,,11-04-2020,11,0,6,,true,0,02-05-2020,03-05-2020,33,14,4.50,4,9,9,9,47,15,9,0,9,11.44,9,3,afh2580,afh5549,"01103f856d, 0700ee33bb, afh2580",,,,0,FON,,,,,,,,,
20201W17,w,Sam Crofts,false,b,6,true,04-06-2020,,,14-04-2020,14,0,6,1.00,true,0,05-05-2020,05-05-2020,35,13,4.60,4,9,7,7,49,15,7,0,7,10.73,7,2,j215704,,01103f9224,,,,0,eggs are cold,,,,,,,,,
20201W18,w,Sam Crofts,false,g,6,true,04-06-2020,,,18-04-2020,18,0,6,1.00,true,0,07-05-2020,07-05-2020,37,12,5.30,3,8,7,7,51,15,7,0,7,17.49,7,1,,tw41822,0110178f01,,,,0,eggs are cold,,,,,,,,,
20201W19,w,Sam Crofts,false,g,6,true,24-05-2020,true,,20-04-2020,20,0,7,1.00,true,0,11-05-2020,10-05-2020,40,12,5.80,4,9,9,0,,,,0,0,,0,0,,,,,,,0,"0110178ec8, No PIT detected",,,,,,,,,
20201W2,w,Sam Crofts,false,b,6,true,01-06-2020,,,14-04-2020,14,0,4,1.00,true,0,05-05-2020,05-05-2020,35,13,4.70,4,9,9,9,49,15,9,0,9,11.66,9,2,avl3519,z101715,"01103fa1e5, 01103fa330",,,,0,"female ringed, faceplate didn't fit well",,,,,,,,,
20201W20,w,Sam Crofts,false,b,6,true,28-05-2020,,,25-04-2020,25,0,5,,true,0,14-05-2020,14-05-2020,44,13,4.80,4,7,4,0,,,,1,0,,0,1,,avl7694,01103f936f,,,,0,No PIT detected,,,,,,,,,
20201W200,w,Sam Crofts,false,b,6,true,01-06-2020,,,19-04-2020,19,0,7,1.00,true,0,10-05-2020,09-05-2020,39,11,4.70,4,10,10,10,53,15,10,0,10,10.68,10,2,afh3621,,011016ee73,,,,0,female unringed,,,,,,,,,
20201W201,w,Sam Crofts,false,b,6,true,01-06-2020,,,14-04-2020,14,0,4,1.00,true,0,06-05-2020,06-05-2020,36,13,4.70,4,10,10,10,50,15,10,0,10,10.91,10,2,j215758,s882519,"01103fc399, 01103f3fed",,,,0,female ringed,,,,,,,,,
20201W202,w,Sam Crofts,false,b,6,true,01-06-2020,,,14-04-2020,14,0,7,,true,0,05-05-2020,05-05-2020,35,13,5.00,4,9,6,6,49,15,6,0,6,11.33,6,2,s883258,s883256,"011016ee14, 01103f47f0",,,,0,"female ringed, 011016ee14",,,,,,,,,
20201W203,w,Sam Crofts,false,b,6,true,01-06-2020,,,14-04-2020,14,0,7,,true,0,06-05-2020,06-05-2020,36,13,4.60,4,10,9,9,50,15,9,0,9,10.76,9,1,,j215757,"01103f90c1, 01103fbdf1",,,,0,female ringed,,,,,,,,,
20201W204,w,Sam Crofts,false,b,6,true,01-06-2020,,,17-04-2020,17,0,7,1.00,true,0,07-05-2020,,,,4.50,4,8,,0,,,,0,0,,0,0,,,,,,,0,"female ringed, eggs are cold, eggs are cold, eggs are cold, abandoned, eggs are cold",,,,,,,,,
20201W205,w,Sam Crofts,false,b,6,true,01-06-2020,,,13-04-2020,13,0,7,1.00,true,0,05-05-2020,05-05-2020,35,13,4.70,4,10,10,10,49,15,10,0,10,11.28,10,2,afh5051,afh3196,"011016d3f3, 0110175074",,,,0,,,,,,,,,,
20201W206,w,Sam Crofts,false,b,6,true,01-06-2020,,,15-04-2020,15,0,4,1.00,true,0,06-05-2020,05-05-2020,35,12,3.40,3,9,9,9,49,15,9,0,9,11.58,9,3,and6281,abj6364,"01103f9ecb, 011016c2aa",,,,0,female ringed,,,,,,,,,
20201W207,w,Sam Crofts,false,b,6,true,01-06-2020,,,13-04-2020,13,0,7,,true,0,05-05-2020,05-05-2020,35,13,3.40,3,10,9,9,49,15,9,0,9,11.19,9,2,abj6327,afh5048,"01103fbdd5, 011016b897",,,,0,"Female ringed, female ringed",,,,,,,,,
20201W208,w,Sam Crofts,false,b,6,true,12-06-2020,,,13-04-2020,13,0,7,1.00,true,0,05-05-2020,,,,4.00,4,10,,0,,,,0,0,,0,0,,,,,,,0,"eggs are cold, eggs are cold, abandoned",,,,,,,,,
20201W209,w,Sam Crofts,false,b,6,true,04-06-2020,,,10-04-2020,10,0,6,,true,0,02-05-2020,03-05-2020,33,14,4.60,4,10,9,9,47,15,9,0,9,11.22,9,2,z626670,kr81647,"0110172127, 011016fb6d",,,,0,"female ringed, FON",,,,,,,,,
20201W21,w,Sam Crofts,false,g,6,true,04-06-2020,,,20-04-2020,20,0,7,1.00,true,0,09-05-2020,09-05-2020,39,11,6.80,4,9,6,4,53,15,4,0,4,18.30,4,3,tw41699,ty68010,"0110176fc4, 0700ee0243, 01101787a4",,,,0,,,,,,,,,,
20201W210,w,Sam Crofts,false,b,6,true,04-06-2020,,,10-04-2020,10,0,6,,true,0,01-05-2020,03-05-2020,33,15,4.30,4,9,9,9,47,15,9,0,9,11.26,9,3,j215796,z030582,"0700edf539, z030582, j215796",,,,0,"Female ringed, female ringed, female ringed",,,,,,,,,
20201W211,w,Sam Crofts,false,b,6,true,04-06-2020,,,15-04-2020,15,0,3,1.00,true,0,07-05-2020,06-05-2020,36,12,3.80,3,10,10,10,50,15,10,0,10,11.49,10,2,s882727,afh3717,"01103f5a22, 011016fdd3",,,,0,eggs are cold,,,,,,,,,
20201W22,w,Sam Crofts,false,g,6,true,04-06-2020,,,19-04-2020,19,0,7,1.00,true,0,07-05-2020,07-05-2020,37,12,4.70,3,7,7,7,51,15,7,0,7,17.71,7,2,ty68048,ty68011,"0110178d8a, 0110177938",,,,0,"No PIT detected, No PIT detected",,,,,,,,,
20201W23,w,Sam Crofts,false,b,6,true,04-06-2020,,,17-04-2020,17,0,7,1.00,true,0,07-05-2020,07-05-2020,37,12,5.10,4,9,9,9,51,15,9,0,9,11.67,9,2,abj6289,j215715,"01103fd646, 01103fcf9a",,,,0,,,,,,,,,,
20201W24,w,Sam Crofts,false,g,6,true,04-06-2020,,,16-04-2020,16,0,3,1.00,true,0,07-05-2020,05-05-2020,35,11,6.30,4,9,9,9,49,15,9,0,9,18.38,9,1,tw41818,tw41884,"0110177962, 0700ee350b",,,,0,"dead bluti in box AFH3516, eggs are cold, female 0700ee350b",,,,,,,,,
20201W25,w,Sam Crofts,false,b,6,true,04-06-2020,,,14-04-2020,14,0,6,0.33,true,0,04-05-2020,06-05-2020,36,15,4.50,4,8,8,8,50,15,8,0,8,11.08,8,2,afh3834,j215698,"01103fc00a, 01103fd102",,,,0,eggs are cold,,,,,,,,,
20201W26,w,Sam Crofts,false,b,6,true,04-06-2020,,,14-04-2020,14,0,6,1.00,true,0,04-05-2020,04-05-2020,34,12,3.90,4,8,9,9,48,15,9,0,9,10.46,9,2,z626226,z031681,"01103f5ade, 01103fc5b1",,,,0,,,,,,,,,,
20201W27,w,Sam Crofts,false,b,6,true,04-06-2020,,,14-04-2020,14,0,6,1.00,true,0,06-05-2020,06-05-2020,36,13,4.90,4,10,9,9,50,15,9,0,9,11.91,9,2,abj6303,afh3821,"01103fa5d0, 011016a29a",,,,0,eggs are cold,,,,,,,,,
20201W28,w,Sam Crofts,false,b,6,true,04-06-2020,,,21-04-2020,21,0,1,1.00,true,0,12-05-2020,12-05-2020,42,13,4.60,4,9,9,9,56,15,9,0,9,10.79,9,2,avl7669,afh5515,"011016f8e8, 01103fce2c",,,,0,female ringed,,,,,,,,,
20201W29,w,Sam Crofts,false,g,6,true,04-06-2020,,,15-04-2020,15,0,6,1.00,true,0,05-05-2020,05-05-2020,35,13,7.00,4,8,7,7,49,15,7,0,7,19.03,7,2,tw41881,vz30524,"01101762ec, 0700edaa0e",,,,0,"eggs are cold, female ringed",,,,,,,,,
20201W3,w,Sam Crofts,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201W31,w,Sam Crofts,false,b,6,true,04-06-2020,,,12-04-2020,12,4,6,0.00,true,0,02-05-2020,12-05-2020,42,23,3.10,3,8,5,5,56,15,5,0,5,11.20,5,1,afh3698,,01103f7133,,,,0,"eggs are cold and burried deep, could be new nest on top, eggs are cold, female unringed, No PIT detected, female unringed",,,,,,,,,
20201W32,w,Sam Crofts,false,b,6,true,04-06-2020,,,16-04-2020,16,0,3,1.25,true,0,08-05-2020,07-05-2020,37,12,4.00,4,10,8,8,51,15,8,0,8,10.74,8,2,z629370,z626333,"0700eda8cf, 01101756c1",,,,0,,,,,,,,,,
20201W33,w,Sam Crofts,false,g,6,true,13-05-2020,,,17-04-2020,17,0,7,,true,0,05-05-2020,08-05-2020,38,16,6.00,4,6,6,0,,,,1,0,,0,0,,,,,,,0,"eggs are cold, female unringed",,,,,,,,,
20201W34,w,Sam Crofts,false,b,6,true,04-06-2020,,,14-04-2020,14,0,6,1.00,true,0,05-05-2020,04-05-2020,34,12,4.60,4,9,9,9,48,15,9,0,9,11.36,9,2,afh5259,,01103f71ca,,,,0,eggs are cold,,,,,,,,,
20201W35,w,Sam Crofts,false,b,6,true,04-06-2020,,,14-04-2020,14,0,6,1.00,true,0,04-05-2020,04-05-2020,34,12,4.80,4,8,9,9,48,15,9,0,9,11.51,9,2,avl3503,avl3504,"011016b825, 01103fb48f",,,,0,,,,,,,,,,
20201W36,w,Sam Crofts,false,g,6,true,04-06-2020,,,17-04-2020,17,0,3,1.00,true,0,11-05-2020,11-05-2020,41,13,6.70,4,12,12,8,55,15,8,10,0,15.54,8,0,,,,,"ty68221, ty68222, ty68223, ty68224, ty68225, ty68226, ty68227, ty68228",,0,"eggs are cold, eggs are cold, No PIT detected",,,,,,,,,
20201W37,w,Sam Crofts,false,g,6,true,04-06-2020,,,18-04-2020,18,0,6,1.00,true,0,05-05-2020,05-05-2020,35,13,,,5,4,4,49,15,4,0,4,15.85,4,2,tl38650,,0110177342,,,,0,,,,,,,,,,
20201W38,w,Sam Crofts,false,b,6,true,04-06-2020,,,14-04-2020,14,0,6,1.00,true,0,06-05-2020,06-05-2020,36,13,4.40,4,10,9,9,50,15,9,0,9,11.44,9,3,z626686,z626250,"0110175a73, 0700ee08af",,,,0,eggs are cold,,,,,,,,,
20201W39,w,Sam Crofts,false,b,6,true,04-06-2020,,,16-04-2020,16,0,3,1.00,true,0,07-05-2020,07-05-2020,37,12,4.70,4,10,9,9,51,15,9,0,9,11.02,9,2,,z100470,0110175124,,,,0,"eggs are cold, female ringed",,,,,,,,,
20201W40,w,Sam Crofts,false,b,6,true,04-06-2020,,,12-04-2020,12,0,6,,true,0,02-05-2020,02-05-2020,32,13,3.40,3,8,8,8,46,15,8,0,8,12.05,8,2,s883578,afh3985,"011016c6a9, s883578",,,,0,,,,,,,,,,
20201W41,w,Sam Crofts,false,b,6,true,04-06-2020,,,13-04-2020,13,0,6,1.00,true,0,05-05-2020,06-05-2020,36,14,4.10,4,10,10,10,50,15,10,0,10,10.90,10,2,,afh3972,011016fdd6,,,,0,,,,,,,,,,
20201W42,w,Sam Crofts,false,b,6,true,04-06-2020,,,11-04-2020,11,0,6,,true,0,02-05-2020,02-05-2020,32,13,4.80,4,9,9,9,46,15,9,0,9,11.19,9,2,abj6326,avl3501,"01103fa5cc, 01103fae07",,,,0,FON,,,,,,,,,
20201W43,w,Sam Crofts,false,b,6,true,04-06-2020,,,16-04-2020,16,0,3,1.00,true,0,07-05-2020,07-05-2020,37,13,4.20,4,9,8,8,51,15,8,0,8,10.58,8,3,afh3988,abj6332,"01103fc4f4, 01103fb765",,,,0,"eggs are cold, female ringed",,,,,,,,,
20201W44,w,Sam Crofts,false,b,6,true,04-06-2020,,,12-04-2020,12,0,6,1.00,true,0,07-05-2020,07-05-2020,37,13,3.30,3,13,13,13,51,15,13,0,13,11.29,13,2,z626687,and6273,"0110176702, 01103f4b09",,,,0,eggs are cold,,,,,,,,,
20201W45,w,Sam Crofts,false,b,6,true,04-06-2020,,,11-04-2020,11,0,6,,true,0,02-05-2020,03-05-2020,33,14,4.20,4,9,8,8,47,15,8,0,8,11.78,8,2,afh3986,aaj8740,"afh3986, aaj8740",,,,0,no tag detected,,,,,,,,,
20201W46,w,Sam Crofts,false,b,6,true,04-06-2020,,,12-04-2020,12,0,6,1.00,true,0,04-05-2020,04-05-2020,34,12,3.50,3,11,11,11,48,15,11,0,11,11.34,11,2,s882251,s884396,"01101772eb, 0110173e00",,,,0,,,,,,,,,,
20201W47,w,Sam Crofts,false,b,6,true,04-06-2020,,,16-04-2020,16,0,6,1.00,true,0,07-05-2020,05-05-2020,35,11,4.10,4,9,9,9,49,15,9,0,9,11.32,9,2,avl3508,afh5204,"01103f474c, 01103faec4",,,,0,eggs are cold,,,,,,,,,
20201W49,w,Sam Crofts,false,,6,true,04-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201W4A,w,Sam Crofts,false,,6,true,01-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201W4B,w,Sam Crofts,false,b,6,true,01-06-2020,,,20-04-2020,20,0,7,1.00,true,0,10-05-2020,10-05-2020,40,13,3.90,4,8,6,6,54,15,6,0,6,11.58,6,2,avl3954,and6683,"01103f7b63, 01103fbaf8",,,,0,01103f7b63,,,,,,,,,
20201W5,w,Sam Crofts,false,g,6,true,12-06-2020,,,19-04-2020,19,0,7,1.00,true,0,11-05-2020,12-05-2020,42,14,6.20,4,10,8,8,56,15,8,0,8,17.41,8,2,ty68185,ty68186,"0110178cc3, 011017787f",,,,0,"Replace nestbox, female unringed, No PIT detected",,,,,,,,,
20201W50,w,Sam Crofts,false,g,6,true,04-06-2020,,,12-04-2020,12,0,6,,true,0,04-05-2020,04-05-2020,34,13,4.50,3,10,9,8,48,15,8,0,8,18.26,8,2,,vz30466,0700edc802,,,,0,Female ringed,,,,,,,,,
20201W51,w,Sam Crofts,false,g,6,true,20-05-2020,,,15-04-2020,15,0,6,1.00,true,0,07-05-2020,06-05-2020,36,11,6.30,4,11,9,0,,,,9,0,,0,2,ty68004,tw41830,"0110176e08, 0110178537",,,,0,"eggs are cold, female ringed, female ring 0110176e08",,,,,,,,,
20201W51A,w,Sam Crofts,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201W52,w,Sam Crofts,false,g,6,true,04-06-2020,,true,20-04-2020,20,6,7,,true,0,04-05-2020,,,,,,2,,0,,,,0,0,,0,0,,,,,,,0,eggs are cold,,,,,,,,,
20201W53,w,Sam Crofts,false,b,6,true,04-06-2020,,,09-04-2020,9,0,6,,true,0,01-05-2020,01-05-2020,31,13,4.30,4,10,9,9,45,15,9,0,9,11.19,9,3,s882758,abj6321,"01103faf80, s882758",,,,0,,,,,,,,,,
20201W54,w,Sam Crofts,false,g,6,true,04-06-2020,,,20-04-2020,20,0,7,1.00,true,0,10-05-2020,10-05-2020,40,13,7.60,4,8,7,7,54,15,7,0,7,15.73,7,1,,vz33954,01101770e5,,,,0,,,,,,,,,,
20201W55,w,Sam Crofts,false,g,6,true,04-06-2020,,,24-04-2020,24,0,3,,,0,,,,,,,2,,0,,,,0,0,,0,0,,,,,,,0,"greti alarm calling, burried deep, could be new nest on top, eggs are cold",,,,,,,,,
20201W56,w,Sam Crofts,false,g,6,true,04-06-2020,,,12-04-2020,12,0,6,,true,0,04-05-2020,04-05-2020,34,13,4.70,3,10,10,10,48,15,10,0,10,18.45,10,3,tw41833,vn56874,"010799f882, 0110177ac8",,,,0,"Female ringed, female ringed",,,,,,,,,
20201W57,w,Sam Crofts,false,b,6,true,04-06-2020,,,17-04-2020,17,0,6,1.00,true,0,07-05-2020,07-05-2020,37,11,4.70,4,10,10,10,51,15,10,0,10,10.69,10,2,avl3620,avl3621,"01103fa7bb, 01103fc7d0",,,,0,"eggs are cold, No PIT detected",,,,,,,,,
20201W58,w,Sam Crofts,false,b,6,true,04-06-2020,,,14-04-2020,14,0,6,1.00,true,0,07-05-2020,07-05-2020,37,12,3.50,3,12,12,12,51,15,12,0,12,10.71,12,2,afh3688,avl3559,"011016f80b, 011016c3bd",,,,0,eggs are cold,,,,,,,,,
20201W59,w,Sam Crofts,false,b,6,true,04-06-2020,,,19-04-2020,19,0,7,0.67,true,0,11-05-2020,11-05-2020,41,13,3.30,3,10,10,10,55,15,10,0,10,10.46,10,2,afh5457,,01103f474f,,,,0,"eggs are cold, female unringed",,,,,,,,,
20201W6,w,Sam Crofts,false,g,6,true,01-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201W60,w,Sam Crofts,false,b,6,true,04-06-2020,,,12-04-2020,12,0,6,1.00,true,0,04-05-2020,04-05-2020,34,12,3.50,3,10,11,11,48,15,11,0,11,11.55,11,2,z628506,avl3518,"0110179462, 01103faece",,,,0,"Female unringed, female unringed",,,,,,,,,
20201W61,w,Sam Crofts,false,b,6,true,04-06-2020,,,16-04-2020,16,0,3,1.00,true,0,07-05-2020,07-05-2020,37,13,4.60,4,9,8,8,51,15,8,1,8,10.87,8,2,avl3560,d471823,"0700edfa78, 01103fc9f7",,,,0,eggs are cold,,,,,,,,,
20201W62,w,Sam Crofts,false,g,6,true,04-06-2020,,,13-04-2020,13,0,6,1.00,true,0,05-05-2020,05-05-2020,35,13,7.00,4,10,10,9,49,15,9,0,9,18.51,9,2,vz31814,tr43214,"0110176fd0, 0110178128",,,,0,eggs are cold,,,,,,,,,
